7656,,,
city,latitude,longitude,address
San Antonio Texas 78248,29.460737,-98.507756,1604 - Blanco Road
San Antonio Texas 78250,29.504889,-98.665931,Super Target San Antonio ST-1785
San Antonio Texas 78250,29.525748,-98.677077,Bandera - Gilbeau
San Antonio Texas 78257,29.675527,-98.635769,Boerne Stage Rd - I-10W
San Antonio Texas 78258,29.648849,-98.496199,Super Target San Antonio ST-1354
San Antonio Texas 78288,29.42449,-98.494624,USAA - B Courtyard
San Antonio Texas 78288,29.42449,-98.494624,USAA - BSB Breakroom
San Antonio Texas 78288,29.42449,-98.494624,USAA Campus - Building H
San Bernadino California 92407,34.197845,-117.370569,University - I-215  San Bernadino
San Bernadino California 92408,34.07756,-117.241024,Waterman-Hospitality  SanBernardino
San Bernardino California 92406,34.1055,-117.294139,CSU San Bernadino - Commons Bldg
San Bernardino California 92406,34.1055,-117.294139,CSU San Bernadino Student Union Rel
San Bernardino California 92407,34.190532,-117.346348,Little League Drive - Palm  San Ber
San Bruno California 94066,37.624421,-122.413798,The Shops at Tanforan
San Bruno California 94066,37.624752,-122.411394,501 San Mateo Avenue
San Bruno California 94066,37.62483,-122.427929,Bayhill - Cherry - San Bruno
San Bruno California 94066,37.62483,-122.427929,El Camino - Sneath - San Bruno
San Carlos California 94070,37.505499,-122.262618,San Carlos
San Clemente California 92672,33.440823,-117.639573,Albertsons-San Clemente #6509
San Clemente California 926724047,33.426098,-117.611412,300 S. El Camino Real - San Clement
San Clemente California 92673,33.442115,-117.616489,Pico - La Pata  San Clemente
San Clemente California 92673,33.461258,-117.615981,Albertsons-San Clemente #6563
San Clemente California 926732848,33.4286,-117.607307,San Clemente
San Diego California 91915,32.6343,-116.951429,Olympic Parkway - Eastlake  Chula V
San Diego California 92019,32.78473,-116.927929,Jamacha - Campo  El Cajon
San Diego California 92101,32.709924,-117.163776,1st - Market  San Diego
San Diego California 92101,32.71413,-117.161064,Horton Plaza
San Diego California 92101,32.715685,-117.161724,Broadway - Kettner  San Diego
San Diego California 92101,32.715685,-117.161724,Embassy Suites San Diego Lobby
San Diego California 92101,32.715685,-117.161724,Marriott San Diego Marina
San Diego California 92101,32.715685,-117.161724,SAN Terminal 1 West Rotunda
San Diego California 92101,32.715685,-117.161724,San Diego Convention Center
San Diego California 92101,32.71764,-117.159882,525 B Street
San Diego California 92101,32.718315,-117.162009,SAN Terminal W-3
San Diego California 92101,32.718315,-117.162009,San Diego Conv Ctr Lobby 3rd Loc
San Diego California 92101,32.71876,-117.147904,SAN Terminal E-5
San Diego California 92101,32.72144,-117.162919,SAN Terminal E-2
San Diego California 92101,32.72144,-117.162919,San Diego Conv Ctr - Location 2
San Diego California 92101,32.72876,-117.161149,4th - Market  San Diego
San Diego California 92101,32.731913,-117.171366,India - Hawthorn  San Diego
San Diego California 921011613,32.715698,-117.16172,5th - Laurel  San Diego
San Diego California 921016144,32.713718,-117.161186,Horton Plaza II
San Diego California 921016308,32.715698,-117.16172,5th - F Street  San Diego
San Diego California 921017233,32.715698,-117.16172,10th - Market  San Diego
San Diego California 921022206,32.715698,-117.16172,28th - B Street  San Diego (UCO)
San Diego California 92103,32.715685,-117.161724,Hillcrest
San Diego California 92103,32.7469,-117.166419,University - Richmond - San Diego
San Diego California 921032205,32.74987,-117.17363,Falcon - Washington  San Diego
San Diego California 92104,32.715685,-117.161724,Vons-San Diego #2355
San Diego California 921042929,32.715698,-117.16172,29th - University  San Diego (UCO)
San Diego California 92105,32.73932,-117.094432,Albertsons-San Diego #6801
San Diego California 921052607,32.715698,-117.16172,Fairmount - University (UCO)
San Diego California 921055415,32.715698,-117.16172,Euclid - Federal  San Diego (UCO)
San Diego California 921073113,32.748974,-117.249207,Newport - Bacon  Ocean Beach
San Diego California 92108,32.715685,-117.161724,Park in the Valley - San Diego
San Diego California 92108,32.765615,-117.170579,Fashion Valley Mall - San Diego
San Diego California 92108,32.771846,-117.156656,Frazee - Friars  San Diego
San Diego California 92108,32.774846,-117.149434,Friars Mission
San Diego California 921084737,32.766651,-117.177773,Friars Rd - Fenton Pkwy  San Diego
San Diego California 92109,32.74694,-117.160409,5TH and Robinson
San Diego California 92109,32.781987,-117.236729,P.B. Marketplace
San Diego California 92109,32.793845,-117.239554,Pacific Beach
San Diego California 921093350,32.746674,-117.18927,Vons-San Diego #2116
San Diego California 92110,32.745325,-117.186754,Vons-San Diego #2053
San Diego California 92110,32.752987,-117.225691,Point Loma
San Diego California 921102602,32.715698,-117.16172,Linda Vista - Napa  San Diego
San Diego California 921104526,32.715698,-117.16172,Sports Arena - Rosecrans  San Diego
San Diego California 92111,32.82629,-117.144674,Kearny Mesa
San Diego California 921111611,32.83086,-117.15609,Convoy - Raytheon  San Diego
San Diego California 921131965,32.706478,-117.155899,Imperial - The 805  San Diego (UCO)
San Diego California 921143501,32.715698,-117.16172,Euclid - Market  San Diego
San Diego California 92115,32.77192,-117.067221,Campus Plaza
San Diego California 921151621,32.712234,-117.054207,El Cajon - 67th  San Diego
San Diego California 921152439,32.771702,-117.074059,College - Lindo Paseo  San Diego
San Diego California 921155810,32.744453,-117.051331,University - Aragon  San Diego
San Diego California 921157134,32.758801,-117.067062,College Grove - College way  San Di
San Diego California 92116,32.715685,-117.161724,Vons - San Diego #2358
San Diego California 92117,32.801359,-117.211891,Vons-San Diego #2120
San Diego California 92117,32.83455,-117.189299,Clairemont Mesa - Shawline  SDiego
San Diego California 92117,32.834564,-117.194409,Clairemont Square
San Diego California 92117,32.834564,-117.194409,Genesee Plaza
San Diego California 921192100,32.79369,-117.06765,Navajo - Hwy 125  San Diego
San Diego California 92120,32.782871,-117.094264,Mission Gorge Rd. - San Diego
San Diego California 92120,32.790413,-117.10109,Friars - Riverdale  San Diego
San Diego California 92121,32.715685,-117.161724,Sorrento Court - San Diego
San Diego California 921211750,32.890614,-117.201187,Mira Mesa - Scranton  San Diego
San Diego California 921212315,32.715698,-117.16172,Miramar - Production  San Diego
San Diego California 921216304,32.715698,-117.16172,Mira Mesa -Camino Santa Fe  San Die
San Diego California 92122,32.715685,-117.161724,Albertsons-San Diego #6703
San Diego California 92122,32.851326,-117.21597,University Town Centre
San Diego California 921221131,32.863838,-117.20491,Genesee - Nobel Dr.  San Diego
San Diego California 921222939,32.715698,-117.16172,Governor Dr. - Regents Rd.  SD
San Diego California 92123,32.79562,-117.142779,Stonecrest Plaza
San Diego California 92123,32.8315,-117.132869,Clairmont Mesa - Overland  San Dieg
San Diego California 921242616,32.790829,-117.105278,Tierrasanta - Santo  San Diego
San Diego California 92126,32.91225,-117.15072,Mira Mesa Mall
San Diego California 92126,32.915607,-117.14025,Albertsons-San Diego #6770
San Diego California 92126,32.915607,-117.14025,Vons-San Diego #2136
San Diego California 921262962,32.773281,-117.112289,Mira Mesa - I-15  San Diego
San Diego California 92127,32.99782,-117.083444,Camino Del Norte - Dove Canyon  San
San Diego California 92128,32.98154,-117.076939,Carmel Mountain
San Diego California 92128,33.02727,-117.076758,Rancho Bernardo
San Diego California 921282143,33.019955,-117.119881,Rancho Bernardo - Pomerado  San Die
San Diego California 92129,32.954946,-117.109041,Rancho Penasquitos
San Diego California 92129,32.962981,-117.128379,Albertsons-San Diego #6742
San Diego California 92129,32.962981,-117.128379,Albertsons-San Diego #689 6772
San Diego California 92129,32.962981,-117.128379,Vons-San Diego #2081
San Diego California 92129,32.965246,-117.095372,Mercy - I-15  San Diego
San Diego California 921292934,32.773281,-117.112289,Rancho Penasquitos - I-15  San Dieg
San Diego California 92130,32.927048,-117.206514,Carmel Mountain - E. Ocean Air  SD
San Diego California 92130,32.941633,-117.23012,Del Mar Highlands
San Diego California 921302332,32.935532,-117.238533,Carmel Creek - Valley Centre
San Diego California 92131,32.91943,-117.082369,Vons-San Diego #2107
San Diego California 921311222,32.920261,-117.038147,Aviary - Scripps Ranch  San Diego
San Diego California 92145,32.882985,-117.140004,MCAS Miramar
San Diego California 92154,32.58373,-117.062766,Palm - Saturn  San Diego
San Diego California 92154,32.584153,-117.037071,Palm - The 805 Fwy  San Diego
San Diego California 92182,32.715685,-117.161724,CSUSD - Aztec Shops   West Commons
San Diego California 92182,32.715685,-117.16172,CSUSD - Aztec Shops  Aztec Center
San Diego California 94947,38.095943,-122.58308,Vons-San Diego #2118
San Diego California 98101,47.609426,-122.339051,SAN Terml 1-Southwest Air Conc
San Dimas California 91773,34.145667,-117.776199,Albertsons-San Dimas #6594
San Dimas California 917732419,34.106709,-117.803841,San Dimas
San Dimas California 917733003,24.133301,-105.966698,Bonita - San Dimas  San Dimas
San Fernando California 913403200,34.282253,-118.440933,Truman - Maclay  San Fernando
San Francisco California 94102,37.77916,-122.420049,Geary - Taylor - San Francisco
San Francisco California 94102,37.779868,-122.418686,201 Powell Street - San Francisco
San Francisco California 94102,37.77989,-122.418518,Cyril Magnin  O%60Farrell - Nikko
San Francisco California 94102,37.77989,-122.418518,Market - Fell - San Francisco
San Francisco California 94102,37.79127,-122.398779,455 Market
San Francisco California 94103,37.773545,-122.411905,9th - Howard
San Francisco California 94103,37.773545,-122.411905,One Market Plaza
San Francisco California 94103,37.773545,-122.411905,Safeway-San Francisco #1490
San Francisco California 94103,37.773545,-122.411905,Sony Metreon SF (UCO)
San Francisco California 94103,37.778391,-122.415036,1231 Market Street
San Francisco California 94103,37.783743,-122.408284,901 Market St.
San Francisco California 94103,37.784232,-122.404153,120 4th Street
San Francisco California 941033003,37.77916,-122.420067,Sony Metreon SF (UCO) - Cart
San Francisco California 941033124,37.77916,-122.420067,3rd - Howard
San Francisco California 94104,37.78871,-122.400822,36 Second Street
San Francisco California 94104,37.789472,-122.401997,44 Montgomery  Market St.
San Francisco California 94104,37.789783,-122.410698,Bush and Mont TI #811
San Francisco California 94104,37.790059,-122.400865,15 Sutter St.
San Francisco California 94104,37.791051,-122.401709,Kearny  Bush
San Francisco California 94104,37.792674,-122.403468,555 California St.
San Francisco California 94105,37.77916,-122.420049,SF Courtyard Marriott Lobby
San Francisco California 94105,37.787735,-122.40097,74 New Montgomery
San Francisco California 94105,37.789572,-122.394712,Hills Plaza
San Francisco California 94105,37.790951,-122.396243,340 Mission
San Francisco California 94105,37.792179,-122.397478,333 Market St.
San Francisco California 94105,37.792265,-122.394205,123 Mission Street
San Francisco California 94105,37.793155,-122.394899,Spear Street
San Francisco California 94107,37.766715,-122.395293,Safeway-San Francisco #2606
San Francisco California 94107,37.78099,-122.399889,King - 4th Street - San Francisco
San Francisco California 941071713,37.784889,-122.388351,4th - Brannan - WFB
San Francisco California 94108,37.77916,-122.420049,Grant - Bush - San Francisco
San Francisco California 94108,37.79179,-122.407419,4th - Market - S.F.
San Francisco California 941084609,37.78931,-122.406723,390 Stockton  Sutter (Union Sq)
San Francisco California 94109,37.77916,-122.420049,Beach - Hyde - San Francisco
San Francisco California 94109,37.7852,-122.419594,Polk Street
San Francisco California 94109,37.792524,-122.399999,123 Battery
San Francisco California 94109,37.794246,-122.420568,Bush - Van Ness - S.F.
San Francisco California 941094606,37.77916,-122.420067,Van Ness - California - WFB
San Francisco California 94110,37.76324,-122.406809,Mariposa - Bryant
San Francisco California 94111,37.77916,-122.420049,Levi's Plaza  Sansome
San Francisco California 94111,37.791769,-122.398328,398 Market St.
San Francisco California 94111,37.793616,-122.39705,50 California St.
San Francisco California 94111,37.793938,-122.39661,27 Drumm Street
San Francisco California 94111,37.79461,-122.402591,565 Clay St.
San Francisco California 94111,37.794645,-122.401354,Sansome
San Francisco California 94111,37.794941,-122.40151,505 Sansome Street
San Francisco California 94111,37.797017,-122.398189,99 Jackson
San Francisco California 94111,37.797658,-122.399462,Cal - Bat TI #812
San Francisco California 94111,37.797658,-122.399462,Church - Market - S.F.
San Francisco California 94111,37.797749,-122.399336,199 Fremont  Howard - SF
San Francisco California 94111,37.797749,-122.399336,425 Battery - San Francisco
San Francisco California 94111,37.797758,-122.400983,701 Battery
San Francisco California 94114,37.761031,-122.434805,4094 18th St.
San Francisco California 94114,37.768685,-122.43369,24th - Noe
San Francisco California 941141314,37.77916,-122.420067,Safeway-San Franscisco #1507
San Francisco California 94115,37.785749,-122.439787,1750 Divisadero Street
San Francisco California 94115,37.78578,-122.435729,Fillmore - O'Farrell (UCO)
San Francisco California 94115,37.787265,-122.433489,Fillmore
San Francisco California 94117,37.764055,-122.45609,350 Parnassus
San Francisco California 94117,37.770891,-122.443744,Albertsons - San Francisco #7137
San Francisco California 94117,37.770891,-122.443744,Masonic  Fulton - S.F.
San Francisco California 94118,37.775395,-122.463349,Grand Central Market - Mollie Stone
San Francisco California 94118,37.790795,-122.450914,Laurel Village
San Francisco California 94122,37.762405,-122.503384,Irving Street
San Francisco California 94122,37.763607,-122.477285,1800 Irving Street
San Francisco California 94123,37.798035,-122.428079,Union Street
San Francisco California 94123,37.800085,-122.442014,Chestnut
San Francisco California 94123,37.801731,-122.436644,3727 Buchanan - San Francisco
San Francisco California 94123,37.80175,-122.436475,Union Street TI #822
San Francisco California 94127,37.735323,-122.460503,675 Portola - Miraloma
San Francisco California 94127,37.739716,-122.467212,100 West Portal Vicente
San Francisco California 94131,37.742657,-122.43951,Safeway - San Francisco #667
San Francisco California 94132,37.721879,-122.480919,Albertsons - San Francisco #7128
San Francisco California 94132,37.721879,-122.480919,Albertsons - San Francisco #7146
San Francisco California 94132,37.72694,-122.475529,Stonestown Galleria
San Francisco California 94133,37.802239,-122.410069,Jones  Jefferson - San Francisco
San Francisco California 94163,37.779141,-122.420218,5455  Geary Blvd. - WFB
San Jose California 92109,32.781987,-117.236729,Blossom Hill
San Jose California 95050,37.347807,-121.953267,Valley Fair Mall - SJ
San Jose California 95110,37.28004,-121.874874,SJC Term A  Gate 2
San Jose California 95110,37.280085,-121.875764,SJC San Jose Terminal A-3
San Jose California 95110,37.338475,-121.885794,Technology  Metro Drive - San Jose
San Jose California 95110,37.339171,-121.89977,Target San Jose College Park T-2088
San Jose California 95110,37.352215,-121.902754,SJC San Jose Terminal C-1
San Jose California 951102715,37.338451,-121.88578,SJCC - McEnery Bldg.
San Jose California 95113,37.33183,-121.890753,101 Center Park Plaza
San Jose California 95113,37.338475,-121.885794,Pavilion Downtown
San Jose California 951131705,37.335953,-121.891083,W.Santa Clara  San Pedro Sq
San Jose California 95118,37.25757,-121.889944,Safeway - San Jose #1574
San Jose California 95118,37.25757,-121.889944,Safeway-San Jose #997
San Jose California 95118,37.338475,-121.885794,Foxworthy - Cherry - San Jose
San Jose California 95118,37.338475,-121.885794,Princeton Plaza - San Jose
San Jose California 95119,37.234243,-121.790356,Bernal - Via Del Oro - San Jose
San Jose California 95120,37.215742,-121.859982,Safeway - San Jose #695
San Jose California 951202918,37.338451,-121.88578,Almaden Center - San Jose
San Jose California 95121,37.338475,-121.885794,Capitol - McLaughlin - San Jose
San Jose California 95122,37.329151,-121.833848,Story - King - San Jose (UCO)
San Jose California 95122,37.329151,-121.833848,Target San Jose T-1984
San Jose California 95122,37.329151,-121.833848,Tully - King - San Jose
San Jose California 95122,37.329151,-121.833848,Tully - Quimby - San Jose
San Jose California 95122,37.338475,-121.885794,Eastridge Mall - San Jose
San Jose California 95123,37.244938,-121.83256,Albertsons-San Jose #7142
San Jose California 95123,37.250469,-121.86235,Oakridge Mall - San Jose
San Jose California 95123,37.338475,-121.885794,Blossom Hill - Winfield - San Jose
San Jose California 95123,37.338475,-121.885794,Santa Teresa - Snell - San Jose
San Jose California 95123,37.338475,-121.885794,Target San Jose Oakridge T-1927
San Jose California 95124,37.256557,-121.922709,Albertsons-San Jose #7106
San Jose California 95124,37.256557,-121.922709,Hillsdale - Camden - San Jose
San Jose California 95124,37.338475,-121.885794,Curtner - Leigh - San Jose
San Jose California 95125,37.293939,-121.894251,Almaden - Curtner - San Jose
San Jose California 95125,37.293939,-121.894251,Meridian - Willow - San Jose
San Jose California 95125,37.29849,-121.897554,Willow Glen
San Jose California 95125,37.30886,-121.901354,Bascom Square
San Jose California 95125,37.30936,-121.874934,Safeway - San Jose #1483
San Jose California 95126,37.32593,-121.916289,Park - Naglee - San Jose
San Jose California 95126,37.32593,-121.916289,San Carlos - Meridian - San Jose
San Jose California 95126,37.33355,-121.909054,Alameda - Julian - S.J.
San Jose California 95127,37.338475,-121.885794,Capital Square Mall - San Jose
San Jose California 95127,37.338475,-121.885794,Story - White - San Jose
San Jose California 95128,37.338475,-121.885794,Westpark Plaza - San Jose
San Jose California 95128,37.338475,-121.885794,Winchester - Magliocco - San Jose
San Jose California 95128,37.338475,-121.885794,Winchester - Steven's Creek
San Jose California 95129,37.306478,-122.00113,Almaden - Blossom Hill - San Jose
San Jose California 95129,37.306478,-122.00113,Westgate Shopping Center
San Jose California 95129,37.30993,-121.999369,Stevens Creek - Lawrence - San Jose
San Jose California 95130,37.287838,-121.982896,Albertsons-San Jose #7111
San Jose California 95131,37.338475,-121.885794,1st Street - Trimble - San Jose
San Jose California 95131,37.338475,-121.885794,North Park Plaza - San Jose
San Jose California 95133,37.338475,-121.885794,Berryessa - King St - San Jose
San Jose California 95134,37.409982,-121.940415,North First - Rio Robles - San Jose
San Jose California 95134,37.409982,-121.940415,River Oaks - Montague - San Jose
San Jose California 95135,37.296491,-121.757774,San Felipe - Yerba Buena - San Jose
San Jose California 95136,37.338475,-121.885794,Capitol - Timberloop - San Jose
San Jose California 95136,37.338475,-121.885794,Safeway-San Jose #316
San Jose California 951363914,37.338451,-121.88578,Albertsons-San Jose #7154
San Jose California 95138,37.289804,-121.774285,Silver Creek  Beaumont Canyon - SJ
San Jose California 95138,37.338475,-121.885794,Albertsons-San Jose #7102
San Jose California 95148,37.329271,-121.789847,Capitol - Tully - San Jose
San Jose California 95148,37.338475,-121.885794,Albertsons-San Jose #7135
San Juan Capistrano California 92675,33.49698,-117.662554,San Juan Capistrano
San Juan Capistrano California 926752703,33.502758,-117.654419,Ortega Hwy - Rancho Viejo  San Juan
San Leandro California 94577,37.711985,-122.168654,Davis - Hwy 880
San Leandro California 94577,37.711985,-122.168654,Marina  880 FWY - San Leandro
San Leandro California 94577,37.72345,-122.161079,Safeway - San Leandro #994
San Leandro California 94577,37.73771,-122.165584,E. 14th St.  San Leandro
San Leandro California 94578,37.70361,-122.126214,E. 14th - 136th - San Leandro
San Leandro California 94578,37.713258,-122.145873,Albertsons-San Leandro #7071
San Lorenzo California 94580,37.677885,-122.131477,Albertsons-San Lorenzo #7030
San Lorenzo California 945801639,37.6805,-122.127441,15600 Hesperian - San Lorenzo
San Luis Obispo California 93401,35.196062,-120.699304,Vons-San Luis Obispo #2306
San Luis Obispo California 93401,35.285488,-120.651933,San Luis Obispo
San Luis Obispo California 934017097,35.24683,-120.658142,Broad - Tank Farm  San Luis Obispo
San Luis Obispo California 93405,35.258615,-120.675164,Madonna - El Mercado
San Luis Obispo California 93405,35.30799,-120.680959,Albertsons - San Luis Obispo #6372
San Luis Obispo California 93405,35.30799,-120.680959,Chorro Street - San Luis Obispo
San Marcos California 92069,33.13781,-117.176024,Nordahl - Hwy 78  San Marcos
San Marcos California 92069,33.140862,-117.158827,Knoll - San Marcos  San Marcos
San Marcos California 92069,33.151242,-117.197648,San Marcos Blvd. - Rancho Santa Fe
San Marcos California 92069,33.186146,-117.155857,Twin Oaks Valley - Discovery  San M
San Marcos California 92096,33.140862,-117.158827,CSU San Marcos- Kellogg Cafe
San Marcos Texas 78666,29.912655,-97.897974,Centerpoint - I-35
San Marino California 91108,34.112979,-118.138624,San Marino
San Mateo California 94401,37.54703,-122.314834,3rd - Delaware - San Mateo
San Mateo California 94401,37.54703,-122.314834,Peninsula - Delaware - San Mateo
San Mateo California 94401,37.574202,-122.321266,DeAnza - Polhemus
San Mateo California 94401,37.574202,-122.321266,San Mateo
San Mateo California 94402,37.55338,-122.312369,17th - El Camino - San Mateo
San Mateo California 94403,37.539574,-122.301813,Saratoga - Park Place North
San Mateo California 94403,37.54703,-122.314834,Piazza-San Mateo
San Mateo California 944033497,37.53838,-122.300552,Hillsdale Mall
San Mateo California 944035166,37.54705,-122.314827,Mollie Stone Market-San Mateo
San Mateo California 94404,37.59317,-122.234806,Safeway-San Mateo #999
San Pablo California 94806,37.953662,-122.332214,San Pablo Dam - San Pablo - Sa(UCO)
San Pedro California 90732,33.722035,-118.306204,Western - 25th
San Pedro California 90732,33.73836,-118.311864,Albertsons-San Pedro #6164 (6123)
San Pedro California 90732,33.747845,-118.309457,Western - Westmont  San Pedro
San Pedro California 907324418,33.744049,-118.297096,Vons-San Pedro #2162
San Rafael California 94901,37.971495,-122.516244,San Rafael 4th St.
San Rafael California 94901,37.97457,-122.532474,2nd - Grand - San Rafael
San Rafael California 94903,38.001487,-122.561378,Terra Linda
San Ramon California 94583,37.72309,-121.942334,Safeway-San Ramon #982
San Ramon California 94583,37.751739,-121.957369,Albertsons-San Ramon#7001
San Ramon California 94583,37.751739,-121.957369,Magnolia Square - San Ramon
San Ramon California 94583,37.751739,-121.957369,Target San Ramon T-949
San Ramon California 945834747,37.722801,-121.942436,500 The Marketplace - San Ramon
San Ysidro California 92173,32.554715,-117.053534,Camino de la Plaza - I-5  San Ysidr
Sand City California 93955,36.616856,-121.849472,Hwy 1 - Tioga - Sand City
Sandpoint Idaho 838641302,48.272991,-116.547791,Sandpoint  ID
Sandusky Ohio 44870,41.464026,-82.819578,Sandusky
Sandusky Ohio 44870,41.47087,-82.810764,Kroger-Sandusky #987
Sandy Oregon 97055,45.38978,-122.228638,Fred Meyer - Sandy #663
Sandy Oregon 97055,45.38978,-122.228638,Safeway - Sandy #782
Sandy Oregon 97055,45.393235,-122.273639,Sandy
Sandy Utah 84070,40.558865,-111.890204,Sandy-106th - State
Sandy Utah 84070,40.57895,-111.885704,Super Target Sandy ST-1752
Sandy Utah 84092,40.577775,-111.806149,Little Cottonwood Shopping Center
Sandy Utah 84093,40.5949,-111.831379,Albertsons-Sandy #391
Sanford Florida 32773,28.763953,-81.277922,Super Target Sanford ST-1966
Santa Ana California 92701,33.748075,-117.844365,4th - Broadway  Santa Ana
Santa Ana California 92701,33.748136,-117.874491,600 Santa Ana Blvd. - Santa Ana
Santa Ana California 92701,33.760005,-117.854059,17th - Grand  Santa Ana
Santa Ana California 92704,33.72488,-117.903034,Albertsons-Santa Ana #6531
Santa Ana California 927047245,33.748131,-117.874474,Bristol - MacArthur  Santa Ana
Santa Ana California 927058609,33.759911,-117.818649,17th - Tustin  Santa Ana
Santa Ana California 92706,33.76689,-117.881009,Target Santa Ana T-1936
Santa Ana California 927061457,33.748131,-117.874474,Bristol - Memory Lane  Santa Ana
Santa Ana California 92707,33.698582,-117.861352,MacArthur - Hutton  Santa Ana
Santa Ana California 92707,33.711205,-117.867489,SNA John Wayne Conc A
Santa Ana California 92707,33.711205,-117.867489,SNA John Wayne Conc B
Santa Ana California 92707,33.711205,-117.867489,SNA John Wayne Food Court
Santa Barbara California 93101,34.419949,-119.699523,800 State Street
Santa Barbara California 931011601,34.419258,-119.69883,State - Cota  Santa Barbara
Santa Barbara California 931012607,34.419258,-119.69883,State - Victoria  Santa Barbara
Santa Barbara California 93105,34.585461,-119.989195,Five Points Center
Santa Barbara California 931055154,34.439243,-119.750862,Hwy 101 - La Cumbre Road  Santa Bar
Santa Barbara California 93108,34.429143,-119.678121,Montecito
Santa Barbara California 93109,34.402073,-119.723765,1990 Cliff Drive  Santa Barbara
Santa Clara California 913502353,37.39246,-121.877281,Vons-Saugus #1669
Santa Clara California 94111,37.797658,-122.399462,Santa Clara
Santa Clara California 95050,37.327948,-121.96601,200 Saratoga Ave
Santa Clara California 95050,37.346755,-121.943584,Safeway-Santa Clara #763
Santa Clara California 95050,37.355509,-121.954262,El Camino  Railroad - Santa Clara
Santa Clara California 95050,37.355509,-121.954262,Washington - Linden - Santa Clara
Santa Clara California 950504338,37.358688,-121.940521,Coleman Avenue - Santa Clara
Santa Clara California 95051,37.34912,-121.980569,Homestead - Lawrence - Santa Clara
Santa Clara California 95051,37.352365,-121.987634,El Camino - Lawrence - Santa Clara
Santa Clara California 95053,37.355507,-121.954251,Safeway-Santa Clara #1990
Santa Clara California 95054,37.394307,-121.967264,Mercado Center - Santa Clara
Santa Clara California 95054,37.394307,-121.967264,Montague - Thomas - Santa Clara
Santa Clarita California 91321,34.378044,-118.509582,Via Princessa - Sierra Hwy  Santa C
Santa Clarita California 91350,34.438309,-118.512239,Copper Hill - Seco Canyon  Santa Cl
Santa Clarita California 913502396,34.413422,-118.551857,Bouquet Canyon - Newhall Ranch  San
Santa Clarita California 91351,34.424526,-118.473789,Canyon Center - Santa Clarita
Santa Clarita California 91355,34.379786,-118.541679,Lyons - Orchard Village  Newhall
Santa Clarita California 91355,34.411772,-118.565488,Vons-Santa Clarita #1961
Santa Clarita California 91355,34.42277,-118.541024,Valencia
Santa Clarita California 91355,34.42277,-118.541024,Valencia - McBean  Santa Clarita
Santa Clarita California 913551864,34.413422,-118.551857,Valencia - Magic Mountain Pkwy  Val
Santa Clarita California 91381,34.374485,-118.563044,Valencia - I-5  Valencia
Santa Cruz California 95060,36.958985,-122.032114,Santa Cruz
Santa Fe New Mexico 87501,35.684082,-105.937682,Albertsons - Santa Fe #927
Santa Fe New Mexico 87501,35.684082,-105.937682,Albertsons-Santa Fe #987
Santa Fe New Mexico 87501,35.687218,-105.93971,106 W. San Francisco
Santa Fe New Mexico 87501,35.692629,-105.938215,DeVargas Center - Santa Fe
Santa Fe New Mexico 87505,35.641495,-105.922994,Plaza Santa Fe - Santa Fe
Santa Fe New Mexico 87505,35.64916,-105.920916,Albersons-Santa Fe #986
Santa Fe Springs California 90670,33.905045,-118.046664,Carmenita - Telegraph  Santa Fe Spr
Santa Fe Springs California 90670,33.916995,-118.037154,Imperial - Carmenita  Santa Fe Spri
Santa Fe Springs California 906703307,33.937969,-118.043182,Telegraph - Norwalk  Santa Fe Sprin
Santa Fe Springs California 906705817,33.94593,-118.082489,Valley View - Alondra  Santa Fe Srp
Santa Maria California 93455,34.90651,-120.435864,Broadway - McCoy  Santa Maria
Santa Maria California 93455,34.90651,-120.435864,Broadway - Stowell  Santa Maria
Santa Maria California 93455,34.90721,-120.432434,Albertsons-Santa Maria #6348
Santa Monica California 90291,33.99738,-118.459649,Lincoln - Marine-Santa Monica
Santa Monica California 90401,34.010162,-118.49642,Vons-Santa Monica #2262
Santa Monica California 90401,34.01902,-118.500099,Third Street (B-N)
Santa Monica California 90403,34.010162,-118.49642,Vons-Santa Monica #2002
Santa Monica California 90403,34.02225,-118.507509,15th - Montana
Santa Monica California 90403,34.025635,-118.490289,Wilshire Boulevard
Santa Monica California 90403,34.028375,-118.493504,7th - Montana Avenue
Santa Monica California 90403,34.028375,-118.493504,Albertsons-Santa Monica #6136
Santa Monica California 90404,34.034905,-118.465944,Colorado - Cloverfield  Santa Monic
Santa Monica California 90405,34.005255,-118.487004,Main Street
Santa Monica California 90405,34.02778,-118.453049,Albertsons-Santa Monica #6162
Santa Monica California 90405,34.02778,-118.453049,Ocean Park - Santa Monica
Santa Monica California 904055352,34.011581,-118.492279,Main - Navy
Santa Paula California 93060,34.435375,-119.131035,Vons - Santa Paula 2434
Santa Rosa Beach Florida 32459,30.374185,-86.233239,Uptown Grayton-Intrawest
Santa Rosa California 94504,34.214392,-118.929846,Santa Rosa (B-N)
Santa Rosa California 95401,38.437731,-122.712427,1620 Mendocino Ave. - Santa Rosa
Santa Rosa California 95401,38.44363,-122.751009,Marlow - Guerneville - Santa Rosa
Santa Rosa California 95401,38.44363,-122.751009,Santa Rosa Plaza - Santa Rosa
Santa Rosa California 95403,38.48285,-122.748289,Albertsons-Santa Rosa #7090
Santa Rosa California 95403,38.48285,-122.748289,Hopper - Cleveland - Santa Rosa
Santa Rosa California 95403,38.48285,-122.748289,Mendocino - Steele - Santa Rosa
